timestamp,deviceId,moistureRaw,moisturePercent,pumpOn,mode,rssi,uptimeMs,dryThreshold,wetThreshold,sessionId
2026-09-10 11:36:30+00:00,bench-01,2207,55.1,1,auto,-63.3,5499668,35,65,2026-09-10-s1
2026-09-10 11:36:40+00:00,bench-01,2200,54.6,1,auto,-62.4,5509664,35,65,2026-09-10-s1
2026-09-10 11:36:50+00:00,bench-01,2200,55.7,1,auto,-64.3,5519659,35,65,2026-09-10-s1
2026-09-10 11:37:00+00:00,bench-01,2173,55.8,1,auto,-61.0,5529663,35,65,2026-09-10-s1
2026-09-10 11:37:10+00:00,bench-01,2220,55.1,1,auto,-61.5,5539667,35,65,2026-09-10-s1
2026-09-10 11:37:20+00:00,bench-01,2177,56.0,1,auto,-61.0,5549670,35,65,2026-09-10-s1
2026-09-10 11:37:30+00:00,bench-01,2159,56.6,1,auto,-61.8,5559665,35,65,2026-09-10-s1
2026-09-10 11:37:40+00:00,bench-01,2176,57.2,1,auto,-60.9,5569662,35,65,2026-09-10-s1
2026-09-10 11:37:50+00:00,bench-01,2175,56.0,1,auto,-59.5,5579658,35,65,2026-09-10-s1
2026-09-10 11:38:00+00:00,bench-01,2206,56.9,1,auto,-60.3,5589655,35,65,2026-09-10-s1
2026-09-10 11:38:10+00:00,bench-01,2171,56.8,1,auto,-58.0,5599652,35,65,2026-09-10-s1
2026-09-10 11:38:20+00:00,bench-01,2161,57.4,1,auto,-58.8,5609647,35,65,2026-09-10-s1
2026-09-10 11:38:30+00:00,bench-01,2165,56.4,1,auto,-61.9,5619643,35,65,2026-09-10-s1
2026-09-10 11:38:40+00:00,bench-01,2162,56.7,1,auto,-62.8,5629639,35,65,2026-09-10-s1
2026-09-10 11:38:50+00:00,bench-01,2137,58.0,1,auto,-63.4,5639636,35,65,2026-09-10-s1
2026-09-10 11:39:00+00:00,bench-01,2167,57.4,1,auto,-64.1,5649638,35,65,2026-09-10-s1
2026-09-10 11:39:10+00:00,bench-01,2155,57.3,1,auto,-63.6,5659635,35,65,2026-09-10-s1
2026-09-10 11:39:20+00:00,bench-01,2129,57.9,1,auto,-63.7,5669639,35,65,2026-09-10-s1
2026-09-10 11:39:30+00:00,bench-01,2160,57.7,1,auto,-65.3,5679634,35,65,2026-09-10-s1
2026-09-10 11:39:40+00:00,bench-01,2118,58.1,1,auto,-64.7,5689635,35,65,2026-09-10-s1
2026-09-10 11:39:50+00:00,bench-01,2150,58.0,1,auto,-64.6,5699630,35,65,2026-09-10-s1
2026-09-10 11:40:00+00:00,bench-01,2138,58.0,1,auto,-65.8,5709630,35,65,2026-09-10-s1
2026-09-10 11:40:10+00:00,bench-01,2157,57.5,1,auto,-65.1,5719632,35,65,2026-09-10-s1
2026-09-10 11:40:20+00:00,bench-01,2132,58.4,1,auto,-64.6,5729629,35,65,2026-09-10-s1
2026-09-10 11:40:30+00:00,bench-01,2112,59.1,1,auto,-65.5,5739632,35,65,2026-09-10-s1
2026-09-10 11:40:40+00:00,bench-01,2115,58.9,1,auto,-64.1,5749629,35,65,2026-09-10-s1
2026-09-10 11:40:50+00:00,bench-01,2119,58.9,1,auto,-63.8,5759627,35,65,2026-09-10-s1
2026-09-10 11:41:00+00:00,bench-01,2132,58.3,1,auto,-61.9,5769628,35,65,2026-09-10-s1
2026-09-10 11:41:10+00:00,bench-01,2123,58.8,1,auto,-62.6,5779626,35,65,2026-09-10-s1
2026-09-10 11:41:20+00:00,bench-01,2106,59.0,1,auto,-60.0,5789627,35,65,2026-09-10-s1
2026-09-10 11:41:30+00:00,bench-01,2106,59.2,1,auto,-57.8,5799622,35,65,2026-09-10-s1
2026-09-10 11:41:40+00:00,bench-01,2137,58.0,1,auto,-58.6,5809617,35,65,2026-09-10-s1
2026-09-10 11:41:50+00:00,bench-01,2081,60.2,1,auto,-58.5,5819613,35,65,2026-09-10-s1
2026-09-10 11:42:00+00:00,bench-01,2118,59.1,1,auto,-59.9,5829613,35,65,2026-09-10-s1
2026-09-10 11:42:10+00:00,bench-01,2109,59.7,1,auto,-62.6,5839610,35,65,2026-09-10-s1
2026-09-10 11:42:20+00:00,bench-01,2112,59.6,1,auto,-61.8,5849614,35,65,2026-09-10-s1
2026-09-10 11:42:30+00:00,bench-01,2108,59.6,1,auto,-60.3,5859611,35,65,2026-09-10-s1
2026-09-10 11:42:40+00:00,bench-01,2087,60.2,1,auto,-60.3,5869608,35,65,2026-09-10-s1
2026-09-10 11:42:50+00:00,bench-01,2099,60.2,1,auto,-62.0,5879612,35,65,2026-09-10-s1
2026-09-10 11:43:00+00:00,bench-01,2110,59.6,1,auto,-62.3,5889616,35,65,2026-09-10-s1
2026-09-10 11:43:10+00:00,bench-01,2088,60.6,1,auto,-64.3,5899612,35,65,2026-09-10-s1
2026-09-10 11:43:20+00:00,bench-01,2128,59.5,1,auto,-64.4,5909608,35,65,2026-09-10-s1
2026-09-10 11:43:30+00:00,bench-01,2103,60.1,1,auto,-66.3,5919604,35,65,2026-09-10-s1
2026-09-10 11:43:40+00:00,bench-01,2106,60.1,1,auto,-67.4,5929604,35,65,2026-09-10-s1
2026-09-10 11:43:50+00:00,bench-01,2089,60.6,1,auto,-67.9,5939608,35,65,2026-09-10-s1
2026-09-10 11:44:00+00:00,bench-01,2101,60.5,1,auto,-68.6,5949608,35,65,2026-09-10-s1
2026-09-10 11:44:10+00:00,bench-01,2062,60.9,1,auto,-69.2,5959604,35,65,2026-09-10-s1
2026-09-10 11:44:20+00:00,bench-01,2105,59.9,1,auto,-70.2,5969608,35,65,2026-09-10-s1
2026-09-10 11:44:30+00:00,bench-01,2102,60.0,1,auto,-70.7,5979603,35,65,2026-09-10-s1
2026-09-10 11:44:40+00:00,bench-01,2084,60.6,1,auto,-71.6,5989598,35,65,2026-09-10-s1
2026-09-10 11:44:50+00:00,bench-01,2075,61.6,1,auto,-71.4,5999599,35,65,2026-09-10-s1
2026-09-10 11:45:00+00:00,bench-01,2073,61.1,1,auto,-72.1,6009595,35,65,2026-09-10-s1
2026-09-10 11:45:10+00:00,bench-01,2105,60.3,1,auto,-72.9,6019593,35,65,2026-09-10-s1
2026-09-10 11:45:20+00:00,bench-01,2091,61.1,1,auto,-73.7,6029596,35,65,2026-09-10-s1
2026-09-10 11:45:30+00:00,bench-01,2079,61.5,1,auto,-73.6,6039598,35,65,2026-09-10-s1
2026-09-10 11:45:40+00:00,bench-01,2075,61.3,1,auto,-70.4,6049594,35,65,2026-09-10-s1
2026-09-10 11:45:50+00:00,bench-01,2108,61.2,1,auto,-71.3,6059590,35,65,2026-09-10-s1
2026-09-10 11:46:00+00:00,bench-01,2087,61.1,1,auto,-73.4,6069585,35,65,2026-09-10-s1
2026-09-10 11:46:10+00:00,bench-01,2072,60.9,1,auto,-74.1,6079587,35,65,2026-09-10-s1
2026-09-10 11:46:20+00:00,bench-01,2081,61.5,1,auto,-75.1,6089591,35,65,2026-09-10-s1
2026-09-10 11:46:30+00:00,bench-01,2102,61.2,1,auto,-75.1,6099588,35,65,2026-09-10-s1
2026-09-10 11:46:40+00:00,bench-01,2059,61.5,1,auto,-76.1,6109585,35,65,2026-09-10-s1
2026-09-10 11:46:50+00:00,bench-01,2062,61.9,1,auto,-77.4,6119588,35,65,2026-09-10-s1
2026-09-10 11:47:00+00:00,bench-01,2064,61.6,1,auto,-78.5,6129590,35,65,2026-09-10-s1
2026-09-10 11:47:10+00:00,bench-01,2065,62.6,1,auto,-79.0,6139590,35,65,2026-09-10-s1
2026-09-10 11:47:20+00:00,bench-01,2057,62.3,1,auto,-80.7,6149590,35,65,2026-09-10-s1
2026-09-10 11:47:30+00:00,bench-01,2044,61.9,1,auto,-82.0,6159588,35,65,2026-09-10-s1
2026-09-10 11:47:40+00:00,bench-01,2063,61.7,1,auto,-81.0,6169586,35,65,2026-09-10-s1
2026-09-10 11:47:50+00:00,bench-01,2049,62.3,1,auto,-82.2,6179586,35,65,2026-09-10-s1
2026-09-10 11:48:00+00:00,bench-01,2031,62.4,1,auto,-84.2,6189589,35,65,2026-09-10-s1
2026-09-10 11:48:10+00:00,bench-01,2029,63.0,1,auto,-85.1,6199593,35,65,2026-09-10-s1
2026-09-10 11:48:20+00:00,bench-01,2048,62.6,1,auto,-83.8,6209596,35,65,2026-09-10-s1
2026-09-10 11:48:30+00:00,bench-01,2042,62.7,1,auto,-83.0,6219593,35,65,2026-09-10-s1
2026-09-10 11:48:40+00:00,bench-01,2053,62.7,1,auto,-83.3,6229593,35,65,2026-09-10-s1
2026-09-10 11:48:50+00:00,bench-01,2025,63.0,1,auto,-85.2,6239594,35,65,2026-09-10-s1
2026-09-10 11:49:00+00:00,bench-01,2028,63.6,1,auto,-82.3,6249593,35,65,2026-09-10-s1
2026-09-10 11:49:10+00:00,bench-01,2034,63.0,1,auto,-81.1,6259596,35,65,2026-09-10-s1
2026-09-10 11:49:20+00:00,bench-01,2050,63.3,1,auto,-81.7,6269594,35,65,2026-09-10-s1
2026-09-10 11:49:30+00:00,bench-01,2036,63.0,1,auto,-81.6,6279589,35,65,2026-09-10-s1
2026-09-10 11:49:40+00:00,bench-01,2017,62.9,1,auto,-80.8,6289590,35,65,2026-09-10-s1
2026-09-10 11:49:50+00:00,bench-01,2037,62.9,1,auto,-80.0,6299588,35,65,2026-09-10-s1
2026-09-10 11:50:00+00:00,bench-01,2034,62.7,1,auto,-81.8,6309583,35,65,2026-09-10-s1
2026-09-10 11:50:10+00:00,bench-01,2037,63.2,1,auto,-82.6,6319581,35,65,2026-09-10-s1
2026-09-10 11:50:20+00:00,bench-01,2055,63.2,1,auto,-83.2,6329577,35,65,2026-09-10-s1
2026-09-10 11:50:30+00:00,bench-01,2028,63.7,1,auto,-82.3,6339578,35,65,2026-09-10-s1
2026-09-10 11:50:40+00:00,bench-01,2051,62.9,1,auto,-80.4,6349580,35,65,2026-09-10-s1
2026-09-10 11:50:50+00:00,bench-01,2012,63.6,1,auto,-81.1,6359579,35,65,2026-09-10-s1
2026-09-10 11:51:00+00:00,bench-01,1990,63.9,1,auto,-79.6,6369577,35,65,2026-09-10-s1
2026-09-10 11:51:10+00:00,bench-01,2026,63.8,1,auto,-79.6,6379574,35,65,2026-09-10-s1
2026-09-10 11:51:20+00:00,bench-01,2021,63.8,1,auto,-80.3,6389569,35,65,2026-09-10-s1
2026-09-10 11:51:30+00:00,bench-01,2017,63.4,1,auto,-81.9,6399569,35,65,2026-09-10-s1
2026-09-10 11:51:40+00:00,bench-01,2043,64.2,1,auto,-82.5,6409565,35,65,2026-09-10-s1
2026-09-10 11:51:50+00:00,bench-01,2021,64.0,1,auto,-83.1,6419569,35,65,2026-09-10-s1
2026-09-10 11:52:00+00:00,bench-01,2025,64.4,1,auto,-85.2,6429572,35,65,2026-09-10-s1
2026-09-10 11:52:10+00:00,bench-01,2025,64.0,1,auto,-86.8,6439570,35,65,2026-09-10-s1
2026-09-10 11:52:20+00:00,bench-01,1996,64.8,1,auto,-86.4,6449566,35,65,2026-09-10-s1
2026-09-10 11:52:30+00:00,bench-01,2020,64.7,1,auto,-83.5,6459562,35,65,2026-09-10-s1
2026-09-10 11:52:40+00:00,bench-01,2032,64.5,1,auto,-81.8,6469566,35,65,2026-09-10-s1
2026-09-10 11:52:50+00:00,bench-01,2011,64.7,1,auto,-82.7,6479567,35,65,2026-09-10-s1
2026-09-10 11:53:00+00:00,bench-01,2019,64.5,1,auto,-84.8,6489571,35,65,2026-09-10-s1
2026-09-10 11:53:10+00:00,bench-01,1988,65.1,1,auto,-83.8,6499572,35,65,2026-09-10-s1
2026-09-10 11:53:20+00:00,bench-01,2045,64.2,1,auto,-83.7,6509571,35,65,2026-09-10-s1
2026-09-10 11:53:30+00:00,bench-01,2052,64.2,1,auto,-84.3,6519574,35,65,2026-09-10-s1
2026-09-10 11:53:40+00:00,bench-01,1982,64.8,1,auto,-86.3,6529576,35,65,2026-09-10-s1
2026-09-10 11:53:50+00:00,bench-01,2025,64.7,1,auto,-85.5,6539578,35,65,2026-09-10-s1
2026-09-10 11:54:00+00:00,bench-01,1992,65.7,1,auto,-89.2,6549582,35,65,2026-09-10-s1
2026-09-10 11:54:10+00:00,bench-01,2007,64.5,1,auto,-88.7,6559577,35,65,2026-09-10-s1
2026-09-10 11:54:20+00:00,bench-01,2008,64.5,0,auto,-90.0,6569579,35,65,2026-09-10-s1
2026-09-10 11:54:30+00:00,bench-01,2028,63.5,0,auto,-90.0,6579583,35,65,2026-09-10-s1
2026-09-10 11:54:40+00:00,bench-01,2041,63.3,0,auto,-89.1,6589579,35,65,2026-09-10-s1
2026-09-10 11:54:50+00:00,bench-01,2064,62.2,0,auto,-88.4,6599579,35,65,2026-09-10-s1
2026-09-10 11:55:00+00:00,bench-01,2087,60.9,0,auto,-88.9,6609579,35,65,2026-09-10-s1
2026-09-10 11:55:10+00:00,bench-01,2070,60.7,0,auto,-88.7,6619577,35,65,2026-09-10-s1
2026-09-10 11:55:20+00:00,bench-01,2084,60.2,0,auto,-90.0,6629576,35,65,2026-09-10-s1
2026-09-10 11:55:30+00:00,bench-01,2066,61.0,0,auto,-90.0,6639580,35,65,2026-09-10-s1
2026-09-10 11:55:40+00:00,bench-01,2116,59.0,0,auto,-90.0,6649583,35,65,2026-09-10-s1
2026-09-10 11:55:50+00:00,bench-01,2130,58.5,0,auto,-89.4,6659583,35,65,2026-09-10-s1
2026-09-10 11:56:00+00:00,bench-01,2152,57.5,0,auto,-89.7,6669579,35,65,2026-09-10-s1
2026-09-10 11:56:10+00:00,bench-01,2138,57.3,0,auto,-90.0,6679575,35,65,2026-09-10-s1
2026-09-10 11:56:20+00:00,bench-01,2170,57.0,0,auto,-90.0,6689571,35,65,2026-09-10-s1
2026-09-10 11:56:30+00:00,bench-01,2188,55.9,0,auto,-90.0,6699567,35,65,2026-09-10-s1
2026-09-10 11:56:40+00:00,bench-01,2218,55.2,0,auto,-89.7,6709571,35,65,2026-09-10-s1
2026-09-10 11:56:50+00:00,bench-01,2209,54.4,0,auto,-90.0,6719569,35,65,2026-09-10-s1
2026-09-10 11:57:00+00:00,bench-01,2222,54.5,0,auto,-90.0,6729564,35,65,2026-09-10-s1
2026-09-10 11:57:10+00:00,bench-01,2240,53.3,0,auto,-89.6,6739563,35,65,2026-09-10-s1
2026-09-10 11:57:20+00:00,bench-01,2213,53.8,0,auto,-90.0,6749564,35,65,2026-09-10-s1
2026-09-10 11:57:30+00:00,bench-01,2232,53.0,0,auto,-89.7,6759561,35,65,2026-09-10-s1
2026-09-10 11:57:40+00:00,bench-01,2271,52.0,0,auto,-88.8,6769556,35,65,2026-09-10-s1
2026-09-10 11:57:50+00:00,bench-01,2247,51.9,0,auto,-89.1,6779555,35,65,2026-09-10-s1
2026-09-10 11:58:00+00:00,bench-01,2268,51.7,0,auto,-88.4,6789558,35,65,2026-09-10-s1
2026-09-10 11:58:10+00:00,bench-01,2285,50.9,0,auto,-88.9,6799561,35,65,2026-09-10-s1
2026-09-10 11:58:20+00:00,bench-01,2303,50.7,0,auto,-86.8,6809558,35,65,2026-09-10-s1
2026-09-10 11:58:30+00:00,bench-01,2323,49.1,0,auto,-86.0,6819557,35,65,2026-09-10-s1
2026-09-10 11:58:40+00:00,bench-01,2316,49.3,0,auto,-84.5,6829558,35,65,2026-09-10-s1
2026-09-10 11:58:50+00:00,bench-01,2322,48.7,0,auto,-85.3,6839561,35,65,2026-09-10-s1
2026-09-10 11:59:00+00:00,bench-01,2346,48.0,0,auto,-84.2,6849556,35,65,2026-09-10-s1
2026-09-10 11:59:10+00:00,bench-01,2341,48.5,0,auto,-84.8,6859557,35,65,2026-09-10-s1
2026-09-10 11:59:20+00:00,bench-01,2369,47.5,0,auto,-84.6,6869552,35,65,2026-09-10-s1
2026-09-10 11:59:30+00:00,bench-01,2373,46.5,0,auto,-84.5,6879549,35,65,2026-09-10-s1
2026-09-10 11:59:40+00:00,bench-01,2364,47.0,0,auto,-83.6,6889546,35,65,2026-09-10-s1
2026-09-10 11:59:50+00:00,bench-01,2361,46.6,0,auto,-83.9,6899543,35,65,2026-09-10-s1
2026-09-10 12:00:00+00:00,bench-01,2391,45.6,0,auto,-84.8,6909542,35,65,2026-09-10-s1
2026-09-10 12:00:10+00:00,bench-01,2419,45.6,0,auto,-86.7,6919545,35,65,2026-09-10-s1
2026-09-10 12:00:20+00:00,bench-01,2415,45.5,0,auto,-84.2,6929546,35,65,2026-09-10-s1
2026-09-10 12:00:30+00:00,bench-01,2420,43.9,0,auto,-84.3,6939542,35,65,2026-09-10-s1
2026-09-10 12:00:40+00:00,bench-01,2412,44.2,0,auto,-85.3,6949545,35,65,2026-09-10-s1
2026-09-10 12:00:50+00:00,bench-01,2410,43.5,0,auto,-86.9,6959544,35,65,2026-09-10-s1
2026-09-10 12:01:00+00:00,bench-01,2467,43.4,0,auto,-86.8,6969545,35,65,2026-09-10-s1
2026-09-10 12:01:10+00:00,bench-01,2490,41.9,0,auto,-86.3,6979541,35,65,2026-09-10-s1
2026-09-10 12:01:20+00:00,bench-01,2448,42.6,0,auto,-84.6,6989541,35,65,2026-09-10-s1
2026-09-10 12:01:30+00:00,bench-01,2473,41.6,0,auto,-85.2,6999542,35,65,2026-09-10-s1
2026-09-10 12:01:40+00:00,bench-01,2441,42.9,0,auto,-86.5,7009542,35,65,2026-09-10-s1
2026-09-10 12:01:50+00:00,bench-01,2498,40.6,0,auto,-86.9,7019537,35,65,2026-09-10-s1
2026-09-10 12:02:00+00:00,bench-01,2484,40.7,0,auto,-85.9,7029537,35,65,2026-09-10-s1
2026-09-10 12:02:10+00:00,bench-01,2500,40.2,0,auto,-85.0,7039537,35,65,2026-09-10-s1
2026-09-10 12:02:20+00:00,bench-01,2510,40.7,0,auto,-85.1,7049532,35,65,2026-09-10-s1
2026-09-10 12:02:30+00:00,bench-01,2497,40.0,0,auto,-84.9,7059532,35,65,2026-09-10-s1
2026-09-10 12:02:40+00:00,bench-01,2525,39.2,0,auto,-85.2,7069527,35,65,2026-09-10-s1
2026-09-10 12:02:50+00:00,bench-01,2545,38.8,0,auto,-84.2,7079528,35,65,2026-09-10-s1
2026-09-10 12:03:00+00:00,bench-01,2545,38.7,0,auto,-85.1,7089529,35,65,2026-09-10-s1
2026-09-10 12:03:10+00:00,bench-01,2542,38.0,0,auto,-85.1,7099531,35,65,2026-09-10-s1
2026-09-10 12:03:20+00:00,bench-01,2567,37.7,0,auto,-85.3,7109526,35,65,2026-09-10-s1
2026-09-10 12:03:30+00:00,bench-01,2559,37.4,0,auto,-84.9,7119525,35,65,2026-09-10-s1
2026-09-10 12:03:40+00:00,bench-01,2565,37.2,0,auto,-81.7,7129521,35,65,2026-09-10-s1
2026-09-10 12:03:50+00:00,bench-01,2586,36.5,0,auto,-82.4,7139521,35,65,2026-09-10-s1
2026-09-10 12:04:00+00:00,bench-01,2555,36.3,0,auto,-83.3,7149519,35,65,2026-09-10-s1
2026-09-10 12:04:10+00:00,bench-01,2573,36.1,0,auto,-83.5,7159522,35,65,2026-09-10-s1
2026-09-10 12:04:20+00:00,bench-01,2613,35.1,0,auto,-81.2,7169522,35,65,2026-09-10-s1
2026-09-10 12:04:30+00:00,bench-01,2607,35.4,0,auto,-82.7,7179520,35,65,2026-09-10-s1
2026-09-10 12:04:40+00:00,bench-01,2611,35.5,0,auto,-83.7,7189520,35,65,2026-09-10-s1
2026-09-10 12:04:50+00:00,bench-01,2600,35.2,0,auto,-83.8,7199516,35,65,2026-09-10-s1
2026-09-10 12:05:00+00:00,bench-01,2588,35.3,1,auto,-84.7,7209512,35,65,2026-09-10-s1
2026-09-10 12:05:10+00:00,bench-01,2595,35.9,1,auto,-82.3,7219514,35,65,2026-09-10-s1
2026-09-10 12:05:20+00:00,bench-01,2570,36.1,1,auto,-82.6,7229509,35,65,2026-09-10-s1
2026-09-10 12:05:30+00:00,bench-01,2569,36.7,1,auto,-83.2,7239510,35,65,2026-09-10-s1
2026-09-10 12:05:40+00:00,bench-01,2541,36.6,1,auto,-83.6,7249505,35,65,2026-09-10-s1
2026-09-10 12:05:50+00:00,bench-01,2555,37.8,1,auto,-83.1,7259508,35,65,2026-09-10-s1
2026-09-10 12:06:00+00:00,bench-01,2544,38.1,1,auto,-82.4,7269506,35,65,2026-09-10-s1
2026-09-10 12:06:10+00:00,bench-01,2559,37.9,1,auto,-84.0,7279501,35,65,2026-09-10-s1
2026-09-10 12:06:20+00:00,bench-01,2529,38.1,1,auto,-84.2,7289499,35,65,2026-09-10-s1
2026-09-10 12:06:30+00:00,bench-01,2532,38.3,1,auto,-84.1,7299496,35,65,2026-09-10-s1
2026-09-10 12:06:40+00:00,bench-01,2535,39.4,1,auto,-85.5,7309499,35,65,2026-09-10-s1
2026-09-10 12:06:50+00:00,bench-01,2533,39.3,1,auto,-85.8,7319497,35,65,2026-09-10-s1
2026-09-10 12:07:00+00:00,bench-01,2511,39.8,1,auto,-84.8,7329496,35,65,2026-09-10-s1
2026-09-10 12:07:10+00:00,bench-01,2503,39.8,1,auto,-85.4,7339495,35,65,2026-09-10-s1
2026-09-10 12:07:20+00:00,bench-01,2513,39.4,1,auto,-85.6,7349496,35,65,2026-09-10-s1
2026-09-10 12:07:30+00:00,bench-01,2462,41.2,1,auto,-86.7,7359500,35,65,2026-09-10-s1
2026-09-10 12:07:40+00:00,bench-01,2511,40.8,1,auto,-86.2,7369502,35,65,2026-09-10-s1
2026-09-10 12:07:50+00:00,bench-01,2475,42.0,1,auto,-87.4,7379506,35,65,2026-09-10-s1
2026-09-10 12:08:00+00:00,bench-01,2486,42.2,1,auto,-88.2,7389505,35,65,2026-09-10-s1
2026-09-10 12:08:10+00:00,bench-01,2477,42.1,1,auto,-87.5,7399509,35,65,2026-09-10-s1
2026-09-10 12:08:20+00:00,bench-01,2464,42.2,1,auto,-89.4,7409507,35,65,2026-09-10-s1
2026-09-10 12:08:30+00:00,bench-01,2460,42.1,1,auto,-89.2,7419508,35,65,2026-09-10-s1
2026-09-10 12:08:40+00:00,bench-01,2464,42.9,1,auto,-90.0,7429506,35,65,2026-09-10-s1
2026-09-10 12:08:50+00:00,bench-01,2444,43.5,1,auto,-90.0,7439507,35,65,2026-09-10-s1
2026-09-10 12:09:00+00:00,bench-01,2453,43.1,1,auto,-88.7,7449503,35,65,2026-09-10-s1
2026-09-10 12:09:10+00:00,bench-01,2448,42.6,1,auto,-89.5,7459507,35,65,2026-09-10-s1
2026-09-10 12:09:20+00:00,bench-01,2432,43.0,1,auto,-89.3,7469508,35,65,2026-09-10-s1
2026-09-10 12:09:30+00:00,bench-01,2442,43.7,1,auto,-89.3,7479504,35,65,2026-09-10-s1
2026-09-10 12:09:40+00:00,bench-01,2438,44.0,1,auto,-88.0,7489507,35,65,2026-09-10-s1
2026-09-10 12:09:50+00:00,bench-01,2414,44.9,1,auto,-87.7,7499505,35,65,2026-09-10-s1
2026-09-10 12:10:00+00:00,bench-01,2416,44.9,1,auto,-87.3,7509506,35,65,2026-09-10-s1
2026-09-10 12:10:10+00:00,bench-01,2388,45.6,1,auto,-87.0,7519502,35,65,2026-09-10-s1
2026-09-10 12:10:20+00:00,bench-01,2390,45.9,1,auto,-85.3,7529505,35,65,2026-09-10-s1
2026-09-10 12:10:30+00:00,bench-01,2405,45.0,1,auto,-85.9,7539508,35,65,2026-09-10-s1
2026-09-10 12:10:40+00:00,bench-01,2387,45.8,1,auto,-86.2,7549510,35,65,2026-09-10-s1
2026-09-10 12:10:50+00:00,bench-01,2395,46.3,1,auto,-86.9,7559508,35,65,2026-09-10-s1
2026-09-10 12:11:00+00:00,bench-01,2402,45.3,1,auto,-88.3,7569512,35,65,2026-09-10-s1
2026-09-10 12:11:10+00:00,bench-01,2362,46.5,1,auto,-87.5,7579514,35,65,2026-09-10-s1
2026-09-10 12:11:20+00:00,bench-01,2360,47.0,1,auto,-90.0,7589510,35,65,2026-09-10-s1
2026-09-10 12:11:30+00:00,bench-01,2346,47.5,1,auto,-90.0,7599513,35,65,2026-09-10-s1
2026-09-10 12:11:40+00:00,bench-01,2356,47.4,1,auto,-88.8,7609509,35,65,2026-09-10-s1
2026-09-10 12:11:50+00:00,bench-01,2374,46.9,1,auto,-87.8,7619504,35,65,2026-09-10-s1
2026-09-10 12:12:00+00:00,bench-01,2335,47.6,1,auto,-86.6,7629501,35,65,2026-09-10-s1
2026-09-10 12:12:10+00:00,bench-01,2355,47.4,1,auto,-88.0,7639505,35,65,2026-09-10-s1
2026-09-10 12:12:20+00:00,bench-01,2329,47.9,1,auto,-86.5,7649501,35,65,2026-09-10-s1
2026-09-10 12:12:30+00:00,bench-01,2348,48.4,1,auto,-84.6,7659505,35,65,2026-09-10-s1
2026-09-10 12:12:40+00:00,bench-01,2343,48.2,1,auto,-84.0,7669503,35,65,2026-09-10-s1
2026-09-10 12:12:50+00:00,bench-01,2345,48.2,1,auto,-83.5,7679500,35,65,2026-09-10-s1
2026-09-10 12:13:00+00:00,bench-01,2332,48.6,1,auto,-82.3,7689499,35,65,2026-09-10-s1
2026-09-10 12:13:10+00:00,bench-01,2307,48.9,1,auto,-82.7,7699496,35,65,2026-09-10-s1
2026-09-10 12:13:20+00:00,bench-01,2313,49.8,1,auto,-82.9,7709491,35,65,2026-09-10-s1
2026-09-10 12:13:30+00:00,bench-01,2318,50.0,1,auto,-84.3,7719488,35,65,2026-09-10-s1
2026-09-10 12:13:40+00:00,bench-01,2323,49.0,1,auto,-84.3,7729491,35,65,2026-09-10-s1
2026-09-10 12:13:50+00:00,bench-01,2318,50.2,1,auto,-82.8,7739489,35,65,2026-09-10-s1
2026-09-10 12:14:00+00:00,bench-01,2292,50.3,1,auto,-84.8,7749486,35,65,2026-09-10-s1
2026-09-10 12:14:10+00:00,bench-01,2311,50.2,1,auto,-84.2,7759485,35,65,2026-09-10-s1
2026-09-10 12:14:30+00:00,bench-01,2289,51.5,1,auto,-85.4,7779483,35,65,2026-09-10-s1
2026-09-10 12:14:40+00:00,bench-01,2293,50.9,1,auto,-85.5,7789483,35,65,2026-09-10-s1
2026-09-10 12:14:50+00:00,bench-01,2268,51.8,1,auto,-86.2,7799480,35,65,2026-09-10-s1
2026-09-11 14:10:00+00:00,bench-01,2349,48.3,0,auto,-46.6,10004,35,65,2026-09-11-s1
2026-09-11 14:10:10+00:00,bench-01,2360,48.4,0,auto,-47.8,20000,35,65,2026-09-11-s1
2026-09-11 14:10:20+00:00,bench-01,2363,46.8,0,auto,-47.8,29999,35,65,2026-09-11-s1
2026-09-11 14:10:30+00:00,bench-01,2365,47.4,0,auto,-47.2,40003,35,65,2026-09-11-s1
2026-09-11 14:10:40+00:00,bench-01,2365,47.3,0,auto,-48.2,50002,35,65,2026-09-11-s1
2026-09-11 14:10:50+00:00,bench-01,2373,46.0,0,auto,-51.9,60000,35,65,2026-09-11-s1
2026-09-11 14:11:00+00:00,bench-01,2369,46.0,0,auto,-53.4,70003,35,65,2026-09-11-s1
2026-09-11 14:11:10+00:00,bench-01,2386,45.8,0,auto,-54.7,80005,35,65,2026-09-11-s1
2026-09-11 14:11:20+00:00,bench-01,2419,44.4,0,auto,-52.7,90007,35,65,2026-09-11-s1
2026-09-11 14:11:30+00:00,bench-01,2420,44.4,0,auto,-52.5,100010,35,65,2026-09-11-s1
2026-09-11 14:11:40+00:00,bench-01,2428,44.5,0,auto,-52.1,110011,35,65,2026-09-11-s1
2026-09-11 14:11:50+00:00,bench-01,2429,44.0,0,auto,-52.7,120007,35,65,2026-09-11-s1
2026-09-11 14:12:00+00:00,bench-01,2449,43.7,0,auto,-51.5,130010,35,65,2026-09-11-s1
2026-09-11 14:12:10+00:00,bench-01,2446,43.1,0,auto,-53.5,140012,35,65,2026-09-11-s1
